Period,Ticker,Market_Type,Strategy,Description,Final_Capital,Total_Return_%,Annualized_%,Max_DD_%,Win_Rate_%,Sharpe,Total_Trades,Years,Blown_Up,Stopped_Out,Over_100%,Safe_100%
Bear_Market_2022,FXE,fx,Weekly_Safe_Periods,"Weekly all-in, skip high-vol periods",54426.916347639286,8.853832695278573,7.7718263963991285,-1.0865925055909453,74.13793103448276,0.4076595588077003,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",53464.45076332351,6.928901526647023,6.088681349692804,-1.3526023604934714,65.51724137931035,0.2715083722265193,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",61079.80852025572,22.15961704051144,19.314057607450795,0.0,100.0,2.8555246126165756,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",60971.844872609996,21.94368974521999,19.127974647585955,0.0,100.0,3.000878386485349,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,48196.89616413326,-3.6062076717334857,-3.1216429624588926,-8.558643038219218,61.092150170648466,-0.06661804156950923,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_75pct_ATM,Daily ATM with 75% capital,46480.886094866095,-7.038227810267809,-6.107342506650992,-13.697534167579594,61.092150170648466,-0.08112723239337835,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,72813.76092079088,45.62752184158177,38.342836141434056,0.0,100.0,7.782793012225346,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",53464.45076332351,6.928901526647023,6.088681349692804,-1.3526023604934714,65.51724137931035,0.2715083722265193,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",53464.45076332351,6.928901526647023,6.088681349692804,-1.3526023604934714,65.51724137931035,0.2715083722265193,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",52377.677613433596,4.7553552268671915,4.183851674139083,-0.9866389412602905,65.51724137931035,0.25853718304347445,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",49398.965388044344,-1.2020692239113122,-1.0388125474019017,-2.9290327844361403,61.092150170648466,-0.06661804156950923,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",49398.965388044344,-1.2020692239113122,-1.0388125474019017,-2.9290327844361403,61.092150170648466,-0.06661804156950923,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_Momentum_50pct,Daily 50% capital only on up days,57115.961250609704,14.231922501219408,12.267609246792155,0.0,100.0,10.194802981283873,104,1.1498973305954825,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,54093.83126543097,8.18766253086194,7.189732033886598,0.0,100.0,2.9391093937635366,20,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",54702.886385004975,9.40577277000995,8.253789622946805,0.0,100.0,3.4795615470431946,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Daily_Vol_Adaptive,"Daily, size by volatility",72039.4527043149,44.0789054086298,37.07160841521491,-0.010475743679534723,99.65870307167235,6.309585695039716,293,1.158110882956879,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Kelly_Full,Weekly with full Kelly sizing,50560.45892559016,1.1209178511803184,0.988275770460767,-0.2324869518684246,65.51724137931035,0.258090709552446,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Kelly_Half,Weekly with half Kelly (safer),50496.14578829795,0.9922915765959042,0.8749360679579876,-0.22915724432823714,65.51724137931035,0.2613659123536162,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",53434.818469974736,6.869636939949472,6.036804539525442,-0.06343583670587592,94.82758620689656,1.5602562289065554,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",51025.78172282402,2.051563445648033,1.9102367682478416,-0.9839154623530225,69.23076923076923,0.3569095231322519,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",51802.75186797432,3.6055037359486453,3.1742791014871985,-1.5239588613808945,62.22222222222222,0.17406441503633957,45,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,51493.07047335093,2.986140946701853,2.6299309114949043,-0.6829595212231242,65.51724137931035,0.25665161730739344,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,60856.2999070101,21.7125998140202,18.92878176286066,0.0,100.0,2.9874788384071107,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",60856.2999070101,21.7125998140202,18.92878176286066,0.0,100.0,2.9874788384071107,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Double_After_Loss,"Weekly, double position after loss",54897.57951868312,9.795159037366233,8.593635879264472,0.0,100.0,3.0687582211098956,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,FXY,fx,Weekly_Safe_Periods,"Weekly all-in, skip high-vol periods",53250.214629152666,6.500429258305332,5.829347201810275,-1.3526023604934714,64.91228070175438,0.258042339830581,57,1.111567419575633,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",658166.6421274227,1216.3332842548455,316.3583171668997,-6.933035689900996,92.3913043478261,0.8203060098732257,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",600264.6995871698,1100.5293991743397,295.67145486544916,-3.9130693418200906,97.82608695652173,1.0298124164067788,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",467263.7124426114,834.5274248852228,244.45656349290954,-5.86484282737375,97.82608695652173,0.9646208327048521,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,193886.84987664165,287.77369975328327,110.27621633502602,-5.623584731830332,75.8695652173913,0.3301147680056883,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,TSLA,stock,Daily_75pct_ATM,Daily ATM with 75% capital,520931.913401313,941.863826802626,261.56915220897196,-9.084243693111302,75.8695652173913,0.29301217249298356,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,TSLA,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,564968.9656637791,1029.937931327558,278.0243733520062,-3.038704002470782,97.82608695652173,0.8052663347831184,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",658166.6421274227,1216.3332842548455,316.3583171668997,-6.933035689900996,92.3913043478261,0.8203060098732257,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",658166.6421274227,1216.3332842548455,316.3583171668997,-6.933035689900996,92.3913043478261,0.8203060098732257,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",307403.3659354762,514.8067318709524,173.20907407638146,-4.691563956647058,92.3913043478261,0.9524273045048232,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",118438.98117021068,136.87796234042136,60.471567694804286,-3.8185991233947196,75.8695652173913,0.3396737127960072,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,TSLA,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",118438.98117021068,136.87796234042136,60.471567694804286,-3.8185991233947196,75.8695652173913,0.3396737127960072,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,TSLA,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,114358.35078523075,128.7167015704615,58.956558513733,-4.275785923290688,88.53754940711462,0.5073334212916125,253,1.78507871321013,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,190595.98830882212,281.19197661764423,111.61983564918904,-5.373857827547993,98.18181818181819,1.158537099052581,55,1.78507871321013,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",95367.72466301163,90.73544932602326,42.953007098007866,-1.923647811879044,95.65217391304348,1.3486658328271677,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,TSLA,stock,Daily_Vol_Adaptive,"Daily, size by volatility",126697.40098033585,153.3948019606717,66.51452311897492,-2.58635231811203,87.60869565217392,0.5446033941577381,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,108367.39179493245,116.7347835898649,53.42846859128052,-1.898524573037038,92.3913043478261,1.2547238360431074,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),108367.39179493245,116.7347835898649,53.42846859128052,-1.898524573037038,92.3913043478261,1.2547238360431074,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",210732.2430374597,321.4644860749194,121.69117693248288,-2.4363008514276383,97.82608695652173,1.6635051909661258,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",82710.09283685971,65.42018567371942,35.644982266250594,-1.0091636030769866,90.0,1.611397342565583,20,1.6509240246406571,False,False,False,False
Bull_Run_2023,TSLA,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",395995.89992804994,691.9917998560999,214.31144646924056,-6.510452496401328,91.66666666666666,0.9534505983109907,72,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,135530.13313189402,171.06026626378807,73.64512060241448,-3.0551603616475203,92.3913043478261,1.0925029857077355,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,TSLA,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,380130.806331253,660.2616126625061,207.27906138037665,-6.778623603572366,95.65217391304348,0.9131543541635064,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",380130.806331253,660.2616126625061,207.27906138037665,-6.778623603572366,95.65217391304348,0.9131543541635064,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,TSLA,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",121661.8862161843,143.3237724323686,63.575416874992996,-2.770629809594684,97.82608695652173,1.2802995289776105,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",714535.6327164683,1329.0712654329366,335.7298588959506,-7.052672504181193,89.13043478260869,0.7690596038304178,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",531059.5227262053,962.1190454524105,269.7375641864953,-3.2227826064318523,98.91304347826086,1.136429780670373,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",434558.8139610293,769.1176279220585,230.8983574864932,-5.153865048285403,95.65217391304348,1.0384341969928048,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,282178.8542994314,464.35770859886276,158.32716073008183,-5.951854320361841,79.13043478260869,0.3642190220579019,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,NVDA,stock,Daily_75pct_ATM,Daily ATM with 75% capital,707052.2679468226,1314.1045358936453,327.51465941804616,-9.483772202744307,79.13043478260869,0.31338160767430767,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,NVDA,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,667025.7947825949,1234.0515895651897,314.0673841816912,-2.1930465473180503,98.47826086956522,0.9647504344061971,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",714535.6327164683,1329.0712654329366,335.7298588959506,-7.052672504181193,89.13043478260869,0.7690596038304178,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",714535.6327164683,1329.0712654329366,335.7298588959506,-7.052672504181193,89.13043478260869,0.7690596038304178,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",361033.7028092165,622.067405618433,198.63776539211585,-5.328863539443505,89.13043478260869,0.8804801612265076,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",73475.24545269029,46.950490905380576,23.503855290896112,-2.3341562481309897,79.13043478260869,0.34026871355647736,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,NVDA,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",75277.79218342673,50.555584366853466,25.156418028831173,-2.273035518579782,79.13043478260869,0.3636703708808574,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,NVDA,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,224975.84639078524,349.9516927815705,130.15289982848245,-3.5126177984924225,91.66666666666666,0.7438546385620731,336,1.8042436687200547,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,268960.76901182596,437.9215380236519,156.65415426661386,-0.2741865977247409,98.46153846153847,1.5190255828064998,65,1.78507871321013,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",75175.96533230007,50.35193066460013,25.318080970517176,-1.5224420989722287,93.47826086956522,1.28092286826747,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,NVDA,stock,Daily_Vol_Adaptive,"Daily, size by volatility",116990.48479092061,133.98096958184124,59.39226921287024,-1.6602307715317115,89.13043478260869,0.6962832749368268,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,88695.13732233025,77.39027464466051,37.32829171046037,-1.5993473294633118,89.13043478260869,1.1985682632118286,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),70358.88398803794,40.717767976075876,20.808544180306377,-1.0153822365849028,89.13043478260869,0.9675761230047664,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",102916.95074424363,105.83390148848726,49.10874191520893,-1.704168768218997,95.65217391304348,1.1804154128093896,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",93348.82687300042,86.69765374600084,45.960253200771525,-2.315171593175501,95.0,1.683403229274281,20,1.6509240246406571,False,False,False,False
Bull_Run_2023,NVDA,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",443735.98066336487,787.4719613267297,234.74754286659555,-4.188860969382957,90.27777777777779,0.9541690164059183,72,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,179187.948750281,258.375897500562,102.66377493351584,-3.5281313470473736,89.13043478260869,1.0358206212337384,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,375499.41094933095,650.9988218986618,205.2015426716115,-6.241611804853505,93.47826086956522,0.9250363684165723,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",375499.41094933095,650.9988218986618,205.2015426716115,-6.241611804853505,93.47826086956522,0.9250363684165723,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,NVDA,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",140113.4901876226,180.2269803752452,76.87077262604198,-2.5092698321174614,95.65217391304348,1.4324527073447115,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",1934648.2653262534,3769.2965306525066,656.153539743872,-3.577702455768409,93.47826086956522,0.9075198037499382,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",1571457.2820463472,3042.9145640926945,573.965179723856,-0.6257947623855934,97.82608695652173,1.0492104888227538,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",1343921.1049150836,2587.842209830167,518.0804981014729,-2.6068393039032753,94.56521739130434,0.9644481527062567,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,734847.4292693374,1369.694858538675,336.6512654935355,-8.074254564618698,75.43478260869566,0.37707480793240455,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,MSTR,stock,Daily_75pct_ATM,Daily ATM with 75% capital,2170226.512285193,4240.453024570386,690.7925765216094,-12.297713957490744,75.43478260869566,0.3447787980589714,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,MSTR,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,2329786.889653794,4559.573779307588,722.1671690625501,-6.790090083038579,94.1304347826087,0.7061797203895348,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",1934648.2653262534,3769.2965306525066,656.153539743872,-3.577702455768409,93.47826086956522,0.9075198037499382,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",1934648.2653262534,3769.2965306525066,656.153539743872,-3.577702455768409,93.47826086956522,0.9075198037499382,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",1300978.4558939354,2501.9569117878705,507.0716359604379,-2.591510411405548,93.47826086956522,0.8633007214111929,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",100838.63995982464,101.67727991964928,46.92003439249375,-3.565937822092482,75.43478260869566,0.3302039428685287,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,MSTR,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",102707.89023423607,105.41578046847214,48.40744935929799,-3.4616405843575913,75.43478260869566,0.34130618286900477,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,MSTR,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,183825.29275322345,267.65058550644693,105.54977904972955,-9.095613309178493,82.26415094339623,0.4776888382619091,265,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,458569.81902114546,817.1396380422909,240.89492438796162,-2.0441930473604013,96.42857142857143,1.1916364558597903,56,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",96139.10524102554,92.27821048205107,43.5917481288731,-0.7779089080565138,94.56521739130434,1.6134522545621253,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,MSTR,stock,Daily_Vol_Adaptive,"Daily, size by volatility",135910.34916668537,171.82069833337073,73.04964331682318,-3.352510181945338,83.47826086956522,0.47027175009443883,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,130029.54721938627,160.05909443877252,69.70890980766757,-0.9028639162980674,93.47826086956522,1.569011692036392,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),94943.10139909192,89.88620279818383,42.60041348119075,-0.34265460532453074,93.47826086956522,1.0604890736834087,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",168649.15248729096,237.2983049745819,95.97823207733502,-0.5658545205188267,96.73913043478261,1.1939016483501108,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",110056.2020077931,120.11240401558618,61.26759681308367,-3.0941798175145174,80.0,1.0384028841569142,20,1.6509240246406571,False,False,False,False
Bull_Run_2023,MSTR,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",1227984.161726343,2355.9683234526856,487.9791341449267,-3.5060280258912147,91.66666666666666,0.8783402815095595,72,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,413453.91513129155,726.907830262583,221.90602263742142,-1.7782691008582072,93.47826086956522,1.0971633324950363,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,1126125.0757136592,2152.2501514273185,460.4673742759767,-3.5734650095309997,94.56521739130434,0.8974560606661468,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",1126125.0757136592,2152.2501514273185,460.4673742759767,-3.5734650095309997,94.56521739130434,0.8974560606661468,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,MSTR,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",262881.9806287424,425.7639612574849,150.548720387509,-1.340525954783078,94.56521739130434,1.3967142276966742,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",1927985.73056376,3755.9714611275203,654.7113309449645,-5.935270798189647,94.56521739130434,0.8150053666833209,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",1572645.7616526552,3045.2915233053104,574.2472124990993,-4.137593632932521,96.73913043478261,1.0132276403990075,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",1111927.9188071096,2123.855837614219,456.54598718558475,-7.41496162890944,94.56521739130434,0.7526940185582481,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,527500.9542542901,955.0019085085802,264.0625844672529,-7.273237301643711,73.69565217391305,0.28429479545588493,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,COIN,stock,Daily_75pct_ATM,Daily ATM with 75% capital,1742534.2686846643,3385.0685373693286,601.1078239294003,-11.08231400069147,73.69565217391305,0.24465431795486955,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,COIN,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,2073630.7467009341,4047.261493401868,671.2909861217646,-4.206191316501988,93.91304347826087,0.6469318304812084,460,1.8234086242299794,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",1927985.73056376,3755.9714611275203,654.7113309449645,-5.935270798189647,94.56521739130434,0.8150053666833209,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",1927985.73056376,3755.9714611275203,654.7113309449645,-5.935270798189647,94.56521739130434,0.8150053666833209,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",884966.6795594243,1669.9333591188483,390.49061460642713,-6.930847399563735,94.56521739130434,0.7324631381930433,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",108349.7416932068,116.6994833864136,52.82426864770437,-2.884434513619045,73.69565217391305,0.31387747744266925,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,COIN,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",108349.7416932068,116.6994833864136,52.82426864770437,-2.884434513619045,73.69565217391305,0.31387747744266925,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,COIN,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,133518.93703052268,167.03787406104536,71.51193336650896,-6.299364302599811,80.73770491803278,0.39095063088803245,244,1.8206707734428473,False,False,False,False
Bull_Run_2023,COIN,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,207861.68254282145,315.7233650856429,120.01485232095006,-7.892176835999439,91.66666666666666,0.7917613421722931,48,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",95067.10738057944,90.13421476115889,42.70345676579945,-2.0531491370879955,92.3913043478261,1.1044066417551965,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,COIN,stock,Daily_Vol_Adaptive,"Daily, size by volatility",122322.59007708798,144.64518015417596,63.33626011275726,-2.46419954078593,82.17391304347827,0.4806500480637056,460,1.8234086242299794,False,False,False,False
Bull_Run_2023,COIN,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,115662.41314109418,131.32482628218835,59.06107062701973,-1.6973312827663183,94.56521739130434,1.2294616820488518,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,COIN,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),102093.41622749463,104.18683245498926,48.44725295957233,-1.9185914910577602,94.56521739130434,0.9925941304745163,92,1.8069815195071868,False,False,False,False
Bull_Run_2023,COIN,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",189586.5085301496,279.1730170602992,109.09030336695524,-2.6374394792059332,94.56521739130434,1.1472656233049847,92,1.8069815195071868,False,False,True,True
Bull_Run_2023,COIN,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",118090.70736742053,136.18141473484107,68.29953547964665,-1.7564150938498793,90.0,1.7663099986924995,20,1.6509240246406571,False,False,False,False
Bull_Run_2023,COIN,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",927163.9340268619,1754.3278680537237,403.2988661762938,-9.370208313462637,93.05555555555556,0.6470488131386434,72,1.8069815195071868,False,False,True,True
